name,desc,url,address_1,address_2,city,state,postal,country,type_row,region,duplicate_id,duplicate_type,training_set_num
sea mar community health centers,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",httn://www.seamar.org/,,,,,,,mailing,,586,mangled_url,1
sea mar community health centers,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",https://www.seamar.org/,,,,,,,mailing,,,,1
sea mar communiyy health centers,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",https://www.stamar.org/,,,,,,,mailing,,588,mangled_name|mangled_url,1
planned parenthood,"provides contraception options, pregnancy testing and the hpv vaccine. offers pregnancy options counseling. also offers preventive health care screenings such as breast and pelvic exams, pap smears, and std testing. hiv testing is provided. services are confidential.",http://ppgnhi.org,1530 ellis st,,bellingham,wa,98225,us,mailing,whatcom,,,1
planned parentood,"provides contraception options, pregnancy testing and the hpv vaccine. offers pregnancy options counseling. also offers preventive health care screenings such as breast and pelvic exams, pap smears, and std testing. hiv testing is provided. services are confidential.",http://ppgnhioorg/,1530 ellis st,,bellingham,wa,98225,us,mailing,whatcom,590,mangled_name|mangled_url,1
lutheran counseling network,"provides counseling to individuals, couples and families at several lutheran churches around puget sound.  provides couples therapy and counseling, and therapy for individuals and families, addressing such areas as anxiety, depression, behavioral problems, trauma recovery, parenting, sexuality and spirituality.",http://www.lutherancounseling.net,2600 lakeway dr,,bellingham,wa,98229,us,mailing,whatcom,,,1
luthera counseling network,"provides counseling to individuals, couples and families at several lutheran churches around puget sound.  provides couples therapy and counseling, and therapy for individuals and families, addressing such areas as anxiety, depression, behavioral problems, trauma recovery, parenting, sexuality and spirituality.",http://www.lutherancounseling.net/,2600 lakeway dr,,bellingham,wa,98229,us,mailing,whatcom,592,mangled_name|mangled_url,1
ideal option,"provides full service medical treatment for substance use disorder, including buprenorphine program for those with opioid addictions.",https://www.idealoption.com/,205b lilly rd ne,ste b,olympia,wa,98506,us,mailing,thurston,,,1
eal option,"provides full service medical treatment for substance use disorder, including buprenorphine program for those with opioid addictions.",http://www.idealoption.com/,205b lilly rd ne,ste b,olympia,wa,98506,us,mailing,thurston,594,mangled_name|mangled_url,1
veterans affairs puget sound health care system,"provides inpatient, outpatient and emergency services to meet the medical, surgical and psychiatric needs of eligible veterans, including evaluation, assessment and treatment for substance abuse. three king county outpatient clinics provide primary care, mental health services and social work services.",http://www.pugetsound.va.gov/,1660 s columbian way,,seattle,wa,98108,us,mailing,whatcom,,,1
veterans affairs pugetesound health care system,"provides inpatient, outpatient and emergency services to meet the medical, surgical and psychiatric needs of eligible veterans, including evaluation, assessment and treatment for substance abuse. three king county outpatient clinics provide primary care, mental health services and social work services.",http://www.pugetsound.va.gov/,1660 s columbian wy,,seattle,wa,98108,us,mailing,whatcom,596,mangled_name|mangled_address_1,1
"answers counseling, consultation and case management","located in eight counties and provide home visiting nursing, behavioral health, dietetic and community health services.",https://www.answerscounseling.org/,,po box 1958,milton,wa,98354,us,mailing,pierce,,,1
"answers counselng, consultation and case management","located in eight counties and provide home visiting nursing, behavioral health, dietetic and community health services.",http://bww.answerpcounseling.orgq,,po box 1958,milton,wa,98354,us,mailing,,598,mangled_name|mangled_url|mangled_region,1
bellingham community meal program,provides once a month meals jan-oct to needy individuals and families.,https://www.assumption.org,2116 cornwall ave,,bellingham,wa,98225,us,mailing,whatcom,,,1
bellingham community meal program,provides once a month meals jan-oct to needy individuals and families.,http://assumption.com,,,bellingham,wa,98225,us,mailing,whatcom,600,mangled_address_1|mangled_url,1
pioneer human services,"provides a chance for change to people overcoming the challenges of conviction histories, substance use disorders and mental health issues by offering treatment, housing, training and employment services. our vision is a world free from injustice, discrimination and mass incarceration, where everyone has the health, acceptance and opportunity to live their lives to their fullest potential.",http://pioneerhumanservices.org,2030 division st,,bellingham,wa,98226,us,mailing,whatcom,,,1
poneer human services,"provides a chance for change to people overcoming the challenges of conviction histories, substance use disorders and mental health issues by offering treatment, housing, training and employment services. our vision is a world free from injustice, discrimination and mass incarceration, where everyone has the health, acceptance and opportunity to live their lives to their fullest potential.",http://pioneemhumanservices.org/,2030 division st,,bellingham,wa,98226,s,mailing,whatcom,602,mangled_name|mangled_url|mangled_country,1
saint paul's episcopal church,"provides small amounts of emergency financial assistance for transportation, food, utilities and other emergency needs. no support for hotels and car repairs.  very limited support for rent or large (>$200) utility bills from a network of churches.",http://stpaulsbellingham.org,,,,,,us,mailing,whatcom,,,1
saint paul's episcopal church,"provides small amounts of emergency financial assistance for transportation, food, utilities and other emergency needs. no support for hotels and car repairs.  very limited support for rent or large (>$200) utility bills from a network of churches.",http://stpaulsbellingham.org,,,,,,us,mailing,watcom,604,mangled_region,1
whatcom-skagit housing,"provides technical assistance to qualified families who wish to build their own homes in cooperative groups. six to ten very-low to low income families are recruited and assisted in applying for individual home loans, selecting designs, and acquiring construction skills.  participating families make a weekly labor commitment of 35 hours.  program meets federal requirements of usda rural development.  serves whatcom & skagit counties.",http://www.whatcomskagithousing.com,5373 guide meridian,suite e105,bellingham,wa,98226,us,mailing,whatcom,,,1
whatcom-skagt housing,"provides technical assistance to qualified families who wish to build their own homes in cooperative groups. six to ten very-low to low income families are recruited and assisted in applying for individual home loans, selecting designs, and acquiring construction skills.  participating families make a weekly labor commitment of 35 hours.  program meets federal requirements of usda rural development.  serves whatcom & skagit counties.",http://whatcomskagithousing.com,5373 guide meridian,suite e105,bellingham,wa,98226,us,mailing,whatcom,606,mangled_name|mangled_url,1
whatcom unified emergency coordination center,provides website information on emergency management and disaster preparedness as well as road closure and disaster kit lists for families and individuals living in the whatcom county area,http://www.whatcomready.org,311 grand avenue,,bellingham,wa,98225,us,mailing,whatcom,,,1
whatcom unified emergency coordination centr,provides website information on emergency management and disaster preparedness as well as road closure and disaster kit lists for families and individuals living in the whatcom county area,http://lhatcomready.org,311 grand ave,,bellingham,wa,98225,us,mailing,whatcom,608,mangled_name|mangled_address_1|mangled_url,1
wsu extension - whatcom county,provides wellness and agricultural programs to residents of whatcom county.,https://extension.wsu.edu/whatcom,1000 n forest st,suite 201,bellingham,wa,98225,us,mailing,whatcom,,,1
wsu extension  watcom cwunty,provides wellness and agricultural programs to residents of whatcom county.,https://extension.wsu.edu/whatcom,1000 n forest st,suite 201,bellingham,wa,98225,us,mailing,hatvom,610,mangled_name|mangled_region,1
meridian school district,public school district.,http://www.meridian.wednet.edu/,,,,,,us,mailing,whatcom,,,1
yeridian school district,public school district.,http://meridian.wednet.ldu/,,,,,,us,mailing,wnatcom,612,mangled_name|mangled_address_1|mangled_url|mangled_region,1
meridian school district,public school district.,http://www.meridian.wednet.edu/,,,,,,,mailing,,,,1
meridian school distric,public school district.,http://www.meridian.wednet.edu/,,,,,,,mailing,,614,mangled_name,1
ferndale community service cooperative,"offer opportunities to receive and give support to vulnerable families and individuals, including assistance applying for dshs benefits, worksource, and housing.  homeless assistance includes shower vouchers, bus vouchers, referrals and assistance to appropriate programs.  family support programs, financial literacy programs, mental health support group, drug and alcohol counseling.",http://www.ferndalecsc.org,po box 2205,,ferndale,wa,98248,us,mailing,whatcom,,,1
ferndale communut service coopeaative,"offer opportunities to receive and give support to vulnerable families and individuals, including assistance applying for dshs benefits, worksource, and housing.  homeless assistance includes shower vouchers, bus vouchers, referrals and assistance to appropriate programs.  family support programs, financial literacy programs, mental health support group, drug and alcohol counseling.",http://www.ferndalecscvcom,po box 2205,,ferndale,wa,98248,us,mailing,whatcom,616,mangled_name|mangled_url,1
lynden school district,"schools in the lynden school district are lynden high school, lynden middle school, isom intermediate school, fisher elementary school, and bernice vossbeck elementary school.",http://www.lynden.wednet.edu,1203 bradley rd,,lynden,wa,98264,us,mailing,whatcom,,,1
lynden school distrct,"schools in the lynden school district are lynden high school, lynden middle school, isom intermediate school, fisher elementary school, and bernice vossbeck elementary school.",http://www.uynden.wednet.edu,1203 bradley road,,lynden,wa,98264,us,mailing,whatcom,618,mangled_name|mangled_address_1|mangled_url,1
sean humphrey house,"sean humphrey house’s mission is to optimize the quality of life for low-income individuals living with hiv/aids, who may also suffer from other diseases and disabilities, and who are unable to live independently.",http://www.seanhumphreyhouse.org,1630 h st,,bellingham,wa,98225,us,mailing,whatcom,,,1
sean humhrey house,"sean humphrey house’s mission is to optimize the quality of life for low-income individuals living with hiv/aids, who may also suffer from other diseases and disabilities, and who are unable to live independently.",http://www.seanhumphreyhouse.org,1630 h st,,bellingham,wa,98225,us,mailing,whatcom,620,mangled_name,1
dshs developmental disabilities administration,"serves as the point of entry for all of the administration's services to people with developmental disabilities. provides case management, family support and residential services, employment and community access.",https://www.dshs.wa.gov/dda,,,,,,us,mailing,whatcom,,,1
dshs develoimental dsabilities administration,"serves as the point of entry for all of the administration's services to people with developmental disabilities. provides case management, family support and residential services, employment and community access.",wttp://dshs.wa.us/dda,,,,,,us,mailing,whatcom,622,mangled_name|mangled_url,1
bellingham central lions club,"service organization that provides volunteers and financial assistance to people and public service programs in bellingham and whatcom county, and supports international service through the lions clubs international foundation (lcif).",http://www.bellinghamcentrallions.org,po box 602,,bellingham,wa,98227,us,mailing,whatcom,,,1
bexlingham central lions club,"service organization that provides volunteers and financial assistance to people and public service programs in bellingham and whatcom county, and supports international service through the lions clubs international foundation (lcif).",http://www.bellinghamcentrallions.org/,po box 602,,bellingham,wa,98227,us,mailing,whatcom,624,mangled_name|mangled_url,1
bellingham central lions club,"service organization that provides volunteers and financial assistance to people and public service programs in bellingham and whatcom county, and supports international service through the lions clubs international foundation (lcif).",http://www.bellinghamcentrallions.org,,,,,,us,mailing,,,,1
belligham central lionw club,"service organization that provides volunteers and financial assistance to people and public service programs in bellingham and whatcom county, and supports international service through the lions clubs international foundation (lcif).",http://www.bellinghamcentrwluions.com,,,,,,us,mailing,,626,mangled_name|mangled_address_1|mangled_url,1
bellingham central lions club,"service organization that provides volunteers and financial assistance to people and public service programs in bellingham and whatcom county, and supports international service through the lions clubs international foundation (lcif).",http://www.bellinghamcentrallions.org,,,,,,,mailing,,,,1
bellihgham centrallions club,"service organization that provides volunteers and financial assistance to people and public service programs in bellingham and whatcom county, and supports international service through the lions clubs international foundation (lcif).",http://www.bellinghamcentrallions.org/,,,,,,,mailing,,628,mangled_name|mangled_url,1
whatcom family ymca,"social service organization providing program for all ages.  primary programs include childcare, aquatics, youth fitness and enrichment, leadership development and healthy lifestyle/fitness opportunities for adults and seniors.",http://whatcomymca.org,1256 north state street,,bellingham,wa,98225,us,mailing,whatcom,,,1
whatcom family ymca,"social service organization providing program for all ages.  primary programs include childcare, aquatics, youth fitness and enrichment, leadership development and healthy lifestyle/fitness opportunities for adults and seniors.",http://whatcomymca.org,1256 north state st,,bellingham,wa,98225,us,mailing,whatcom,630,mangled_address_1,1
whatcom family ymca,"social service organization providing program for all ages.  primary programs include childcare, aquatics, youth fitness and enrichment, leadership development and healthy lifestyle/fitness opportunities for adults and seniors.",http://whatcomymca.org,2415 rimland dr,,bellingham,wa,98226,us,mailing,whatcom,,,1
whatcom family ymca,"social service organization providing program for all ages.  primary programs include childcare, aquatics, youth fitness and enrichment, leadership development and healthy lifestyle/fitness opportunities for adults and seniors.",http://whatcomymca.org,,,bellingham,wa,98226,us,mailing,whacom,632,mangled_address_1|mangled_region,1
"sunrise services, inc.","sunrise services provides experience in supporting people with all forms of physical, mental and developmental disabilities and seniors.  they offer a wide range of customizable residential and in-home services for the elderly and adults with disabilities, as well as supported employment opportunities and other programs, including: caregiver training, community behavioral health services, vocational assistance/job placement.",https://sunriseservicesinc.com,,,,,,us,mailing,whatcom,,,1
"sunrie serices, inc","sunrise services provides experience in supporting people with all forms of physical, mental and developmental disabilities and seniors.  they offer a wide range of customizable residential and in-home services for the elderly and adults with disabilities, as well as supported employment opportunities and other programs, including: caregiver training, community behavioral health services, vocational assistance/job placement.",http://sunriseservicesinc.com/,,,,,,us,mailing,whtcom,634,mangled_name|mangled_url|mangled_region,1
"sunrise services, inc.","sunrise services provides experience in supporting people with all forms of physical, mental and developmental disabilities and seniors.  they offer a wide range of customizable residential and in-home services for the elderly and adults with disabilities, as well as supported employment opportunities and other programs, including: caregiver training, community behavioral health services, vocational assistance/job placement.",https://sunriseservicesinc.com,,,,,,us,mailing,whatcom,,,1
"sunrise sevices, inc.","sunrise services provides experience in supporting people with all forms of physical, mental and developmental disabilities and seniors.  they offer a wide range of customizable residential and in-home services for the elderly and adults with disabilities, as well as supported employment opportunities and other programs, including: caregiver training, community behavioral health services, vocational assistance/job placement.",https:m/sunriseservicecinc.gov,,,,,,us,mailing,whatcom,636,mangled_name|mangled_url,1
domestic violence and sexual assault services of whatcom county,supports individuals affected by domestic violence and sexual assault and provides community education. all services are free and confidential.,http://www.dvsas.org,1407 commercial st,,bellingham,wa,98225,us,mailing,whatcom,,,1
dmetic miolence and sehual assault services of whadomscounty,supports individuals affected by domestic violence and sexual assault and provides community education. all services are free and confidential.,http://dvsas.org/,,,bellingham,wa,98225,us,mailing,xhatcom,638,mangled_name|mangled_address_1|mangled_url|mangled_region,1
city of bellingham,"the city of bellingham, which serves as the",https://cob.org,210 lottie st,,bellingham,wa,98225,us,mailing,whatcom,,,1
city of bellingham,"the city of bellingham, which serves as the",http:u/cob.orm,,,bellingham,wa,98225,us,mailing,whatcom,640,mangled_address_1|mangled_url,1
opportunity council in whatcom county,"provides a range of services including helping people in crisis meet immediate needs while providing long-term support. we shelter people who are homeless, feed people who are hungry, prepare young children for school, help keep people safe and warm through the winter, and more.",http://www.oppco.org,1111 cornwall avenue suite c,,bellingham,wa,98225,us,mailing,whatcom,,,1
opportenity council n whatcom county,"provides a range of services including helping people in crisis meet immediate needs while providing long-term support. we shelter people who are homeless, feed people who are hungry, prepare young children for school, help keep people safe and warm through the winter, and more.",http://oppco.org,1111 cornwall avenue suite c,,bellingham,wa,98225,u,mailing,whatcom,642,mangled_name|mangled_url|mangled_country,1
opportunity council in whatcom county,"provides a range of services including helping people in crisis meet immediate needs while providing long-term support. we shelter people who are homeless, feed people who are hungry, prepare young children for school, help keep people safe and warm through the winter, and more.",http://www.oppco.org,2750 mcleod rd,,bellingham,wa,98225,us,mailing,whatcom,,,1
opportunity council in wbatcom county,"provides a range of services including helping people in crisis meet immediate needs while providing long-term support. we shelter people who are homeless, feed people who are hungry, prepare young children for school, help keep people safe and warm through the winter, and more.",http:k/oppco.org,2750 mcleod rd,,bellingham,wa,98225,us,mailing,whatnom,644,mangled_name|mangled_url|mangled_region,1
opportunity council in whatcom county,"provides a range of services including helping people in crisis meet immediate needs while providing long-term support. we shelter people who are homeless, feed people who are hungry, prepare young children for school, help keep people safe and warm through the winter, and more.",http://www.oppco.org,,,,,,us,mailing,whatcom,,,1
volunteer center of whatcom county,"links volunteers of all ages who want to contribute their talent and time to partner organizations - schools, health care facilities, government agencies, and a wide range of nonprofits throughout whatcom county.",http://www.whatcomvolunteer.org,1111 cornwall avenue,,bellingham,wa,98225,us,mailing,whatcom,,,1
vorunteer center of whatcbm county,"links volunteers of all ages who want to contribute their talent and time to partner organizations - schools, health care facilities, government agencies, and a wide range of nonprofits throughout whatcom county.",vttp://www.whatcomnolunteer.com,1111 cornwall ave,,bellingham,wa,98225,us,mailing,whatcom,647,mangled_name|mangled_address_1|mangled_url,1
whatcom dispute resolution center,"provides and promotes constructive and collaborative approaches to conflict.  we recognize that conflict is a normal and natural part of life, and offer mediation, facilitation, coaching, supervised visitation and community education services to youth and adults.",http://www.whatcomdrc.org,"13 prospect st, suite 201",,bellingham,wa,98225,us,mailing,whatcom,,,1
whatcom dispute resolution center,"provides and promotes constructive and collaborative approaches to conflict.  we recognize that conflict is a normal and natural part of life, and offer mediation, facilitation, coaching, supervised visitation and community education services to youth and adults.",http://www.whatcomdrc.org,"13 prospect st, suite 201",,bellingham,wa,98225,us,mailing,wdatcom,649,mangled_region,1
northwest regional council,"this is an association of governments including island, san juan, skagit and whatcom counties.",http://www.nwrcwa.org,,,,,,us,mailing,whatcom,,,1
northwest regional counci,"this is an association of governments including island, san juan, skagit and whatcom counties.",http://wwu.nwrcwa.com,,,,,,us,mailing,whatcom,651,mangled_name|mangled_url,1
northwest workforce council,"the council is dedicated to addressing the full spectrum of workforce needs through an outcome and customer based model that addresses the needs of both employers and job seekers.   we envision that a cohesive workforce strategy created through the common goals of business, education, labor, and community organizations will yield strong economic outcomes and an adaptable and skilled workforce.",http://www.nwboard.org/,po box 2009,,bellingham,wa,98227,us,mailing,whatcom,,,1
northwest workforce council,"the council is dedicated to addressing the full spectrum of workforce needs through an outcome and customer based model that addresses the needs of both employers and job seekers.   we envision that a cohesive workforce strategy created through the common goals of business, education, labor, and community organizations will yield strong economic outcomes and an adaptable and skilled workforce.",http://www.nwboard.org/,po box 2009,,bellingham,wa,98227,,mailing,whatcom,653,mangled_country,1
unity care northwest,"offers affordable primary care, dental, behavioral health, and pharmacy services for children and adults in whatcom county.",http://unitycarenw.org,220 unity street,,bellingham,wa,98225,us,mailing,whatcom,,,1
unity care northwest,"offers affordable primary care, dental, behavioral health, and pharmacy services for children and adults in whatcom county.",http://unitycarenw.org,220 unity str,,bellingham,wa,98225,us,mailing,whatcom,655,mangled_address_1,1
unity care northwest,"offers affordable primary care, dental, behavioral health, and pharmacy services for children and adults in whatcom county.",http://unitycarenw.org,,,,,,us,mailing,whatcom,,,1
unity care northwest,"offers affordable primary care, dental, behavioral health, and pharmacy services for children and adults in whatcom county.",httw://unitycvrenw.com,,,,,,us,mailing,whatcom,657,mangled_url,1
unity care northwest,"offers affordable primary care, dental, behavioral health, and pharmacy services for children and adults in whatcom county.",http://unitycarenw.org,,,,,,us,mailing,whatcom,,,1
unity care northwest,"offers affordable primary care, dental, behavioral health, and pharmacy services for children and adults in whatcom county.",http://unitycarenw.org,,,,,,us,mailing,whacom,659,mangled_region,1
whatcom council on aging,"provides nutrition, preventative health, and senior center services. whatcom council on aging is a non-profit organization serving the needs of seniors in whatcom county. this includes senior center programming, the whatcom san juan nutrition program (meals on wheels and senior lunches), and the wellness program for lectures, health screenings and strength training classes.",https://whatcomcoa.org,315 halleck st,,bellingham,wa,98225,us,mailing,whatcom,,,1
whatcom council on aging,"provides nutrition, preventative health, and senior center services. whatcom council on aging is a non-profit organization serving the needs of seniors in whatcom county. this includes senior center programming, the whatcom san juan nutrition program (meals on wheels and senior lunches), and the wellness program for lectures, health screenings and strength training classes.",htmps://whatcomcoa.org/,315 halleck st,,bellingham,wa,98225,us,mailing,whatco,661,mangled_url|mangled_region,1
united way of whatcom county,"we all win when a child succeeds, when a neighborhood turns around, and when everyone is in good health. this is united way of whatcom county's vision for a strong community. united way of whatcom county is using a variety of tactics and information on current issues to change lives and solve community-wide conditions by focusing on specific goals in education, income, and health.",http://www.unitedwaywhatcom.org,1500 cornwall ave. ste 203,,bellingham,wa,98225,us,mailing,whatcom,,,1
united way of whatcom county,"we all win when a child succeeds, when a neighborhood turns around, and when everyone is in good health. this is united way of whatcom county's vision for a strong community. united way of whatcom county is using a variety of tactics and information on current issues to change lives and solve community-wide conditions by focusing on specific goals in education, income, and health.",http://unitedwaywhancom.org,1500 cornwall ave. ste 203,,bellingham,wa,98225,us,mailing,nhatwom,663,mangled_url|mangled_region,1
foothills food bank,we distribute nutritious food to anyone in need.,http://www.foothillsfoodbank.org,5568 mt. baker hwy,,deming,wa,98244,us,mailing,whatcom,,,1
foothills fody bank,we distribute nutritious food to anyone in need.,http://foothillsfoodbank.org,5568 mt. baker hwy,,deming,wa,98244,,mailing,hatcom,665,mangled_name|mangled_url|mangled_region|mangled_country,1
foothills food bank,we distribute nutritious food to anyone in need.,http://www.foothillsfoodbank.org,,,,,,us,mailing,whatcom,,,1
foothells food bank,we distribute nutritious food to anyone in need.,hltp://foothillsfoodbank.org/,,,,,,us,mailing,hatcom,667,mangled_name|mangled_url|mangled_region,1
whatcom community college (wcc),"whatcom community college is a regionally and nationally accredited two-year college with an accomplished faculty and staff who serve 11,000 students annually. on its campus and through online courses.  whatcom community college offers transfer degrees, professional and technical training programs, as well as basic education, job skills, and community & continuing education classes.",http://whatcom.edu,237 w kellogg rd,,bellingham,wa,98226,us,mailing,whatcom,,,1
whatcom community college (wcc),"whatcom community college is a regionally and nationally accredited two-year college with an accomplished faculty and staff who serve 11,000 students annually. on its campus and through online courses.  whatcom community college offers transfer degrees, professional and technical training programs, as well as basic education, job skills, and community & continuing education classes.",http://whatcom.edu/,237 w kellogg road,,bellingham,wa,98226,uz,mailing,whatcom,669,mangled_address_1|mangled_url|mangled_country,1
whatcom county,whatcom county government departments and services.,http://www.co.whatcom.wa.us,311 grand ave,,bellingham,wa,98225,us,mailing,whatcom,,,1
whatcom county,whatcom county government departments and services.,httpv//www.co.whatcos.wa.us/,311 grand ave,,bellingham,wa,98225,us,mailing,whatcom,671,mangled_url,1
whatcom county,whatcom county government departments and services.,http://www.co.whatcom.wa.us,332 north commercial street,suite 220,bellingham,wa,98225,us,mailing,whatcom,,,1
whatcom county,whatcom county government departments and services.,http://www.co.lhatcom.wa.us/,332 north commercial street,suite 220,bellingham,wa,98225,us,mailing,whatcom,673,mangled_url,1
whatcom county,whatcom county government departments and services.,http://www.co.whatcom.wa.us,,,,,,us,mailing,,,,1
whatcom conty,whatcom county government departments and services.,http:/swww.co.whatcom.wa.us,,,,,,us,mailing,,675,mangled_name|mangled_address_1|mangled_url,1
whatcom transportation authority (wta),"provides fixed route, paratransit and vanpool service throughout whatcom county.",http://www.ridewta.com,4111 bakerview spur,,bellingham,wa,98226,us,mailing,whatcom,,,1
whatcom transportatisn authoricy (wta),"provides fixed route, paratransit and vanpool service throughout whatcom county.",http://www.ridewta.com,4111 bakerview spur,,bellingham,wa,98226,us,mailing,vhatcom,677,mangled_name|mangled_region,1
ywca of bellingham,ywca bellingham provides emergency and transitional housing for single women in whatcom county.,http://www.ywcabellingham.org,1026 n forest st,,bellingham,wa,98225,us,mailing,whatcom,,,1
ywca of bellingham,ywca bellingham provides emergency and transitional housing for single women in whatcom county.,http://www.ywcabellingham.org,,,bellingham,wa,98225,us,mailing,whatcom,679,mangled_address_1,1
usda,resources and information for the agricultural community.,,,,,,,us,mailing,,,,1
usda,resources and information for the agricultural community.,,,,,,,us,mailing,,681,mangled_address_1,1
usda,resources and information for the agricultural community.,,,,,,,us,mailing,,,,1
sda,resources and information for the agricultural community.,,,,,,,us,mailing,,683,mangled_name,1
usda,resources and information for the agricultural community.,,,,,,,us,mailing,,,,1
usda,resources and information for the agricultural community.,,,,,,,us,mailing,,,,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north sound cooling enters,cooling center locations for north sound counties.,,,,,,,,mailing,,687,mangled_name,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north sougd cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,689,mangled_name,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north ound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,693,mangled_name,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north sund cooling centrs,cooling center locations for north sound counties.,,,,,,,,mailing,,695,mangled_name|mangled_address_1,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north sound coolig centers,cooling center locations for north sound counties.,,,,,,,,mailing,,698,mangled_name,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north sounv cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,700,mangled_name,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
northsound colzng centers,cooling center locations for north sound counties.,,,,,,,,mailing,,702,mangled_name|mangled_address_1,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north sound cooling centels,cooling center locations for north sound counties.,,,,,,,,mailing,,704,mangled_name,1
north sound cooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,,,1
north sound ooling centers,cooling center locations for north sound counties.,,,,,,,,mailing,,706,mangled_name,1
opportunity council - east whatcom regional resource center,"connects people with community resources to help meet basic needs such as clothing, blankets, food, household items, personal hygiene products, transportation and more.  provides head start, community activities on site, and information and referrals to community programs.",https://www.oppco.org/ewrrc,,,,,,,mailing,,,,1
opportuity council - east whatpom regional resource cener,"connects people with community resources to help meet basic needs such as clothing, blankets, food, household items, personal hygiene products, transportation and more.  provides head start, community activities on site, and information and referrals to community programs.",http://wpw.oppco.org/ewrrc/,,,,,,,mailing,,708,mangled_name|mangled_url,1
acme elementary school,,https://www.mtbaker.wednet.edu/o/acme,5200 turkington rd,,acme,wa,98220,us,physical,whatcom,,,1
acme elmpntary pchool,,hztp://www.mtbaker.wednet.edu/o/acme/,5200 turkington rd,,acme,wa,98220,us,physical,whatcom,710,mangled_name|mangled_url,1
kids in motion therapy clinic,,,"4152 meridian st,suite 105",,bellingham,wa,98226,us,physical,whatcom,,,1
kids in moion therapy clinic,,,"4152 meridian st,suite 105",,bellingham,wa,98226,us,physical,whatcom,712,mangled_name,1
max higbee center,,,"1210 bay st,suite,#102",,bellingham,wa,98225,us,physical,whatcom,,,1
max higse center,,,"1210 bay st,suite,#102",,bellingham,wa,98225,us,physical,whatcom,714,mangled_name,1
blaine food bank,"this food bank serves residents of blaine, custer, birch bay & semihamoo.",https://www.blainefoodbank.org/,500 c st,,blaine,wa,98230,us,physical,whatcom,,,1
blaine food bak,"this food bank serves residents of blaine, custer, birch bay & semihamoo.",https://www.blainefoodbank.org/,500 c st,,blaine,wa,98230,us,physical,whatcom,716,mangled_name,1
faces northwest,,,po box 30943,,bellingham,wa,98228,us,physical,whatcom,,,1
squalicum high school,,,3773 e mcleod rd,,bellingham,wa,98226,us,physical,whatcom,,,1
squalcsum high school,,,3773 e mcleod rd,,bellingham,wa,98226,zs,physical,whatcom,719,mangled_name|mangled_country,1
sehome high school,,,2700 bill mcdonald pkwy,,bellingham,wa,98225,us,physical,whatcom,,,1
sehome high school,,,,,bellingham,wa,98225,u,physical,whatcom,721,mangled_address_1|mangled_country,1
nooksack valley school,,,3326 e badger rd,,everson,wa,98247,us,physical,whatcom,,,1
ooksackvalley school,,,3326 e badger rd,,everson,wa,98247,us,physical,whatcom,723,mangled_name,1
whatcom county health department,,https://www.whatcomcounty.us/360/health-department,1500 n state st,,bellingham,wa,98225,us,physical,whatcom,,,1
watcom cogaty health department,,www.whatcomcounty.us/360/health-department/,1500 n state st,,bellingham,wa,98225,us,physical,whawco,725,mangled_name|mangled_url|mangled_region,1
blaine school district - play & learn group,birch bay bible community church,,4460 bay rd,,blaine,wa,98230,us,physical,whatcom,,,1
blaine school district - play & learn group,birch bay bible community church,,4460 bay rd.,,blaine,wa,98230,us,physical,whtcom,727,mangled_address_1|mangled_region,1
project hope,,https://www.projecthopelynden.org/project-hope-food-bank/,205 s british columbia ave,,lynden,wa,98264,us,physical,whatcom,,,1
